Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
1,21.25,0,0,92,2716.519,0.006737589,0.0378853,23.73891,0,11,2,2,3,2,2,1,0
9,576.6208,0,0,57,1878.196,0.003472222,0.01044643,5.00267,0,11,2,2,4,8,0,0,1
8,264.8095,0,0,35,1039.887,0.009756098,0.03565621,0,0,12,2,2,3,2,2,0,0
4,76.25,0,0,141,3274.521,0,0.008391608,6.425758,0,12,2,2,1,1,2,0,0
16,244.2667,1,0,101,4484.669,0.008408408,0.02405576,3.504971,0,12,3,2,2,10,2,0,0
2,59.5,0,0,3,67.66667,0,0.02,0,0,11,3,2,8,2,0,0,0
0,0,0,0,37,5208.65,0,0.01829932,0,0,11,2,2,1,6,2,0,0
5,106,0,0,44,646.825,0.007407407,0.02885185,0,0,12,3,2,9,13,2,0,0
2,29,0,0,61,1617.519,0.0139785,0.0302957,0,0,11,3,2,8,2,2,1,0
6,91.25,0,0,56,955.5432,0.007494145,0.01065066,0,0,11,3,2,4,2,2,1,1
1,25.5,0,0,10,361.5,0,0.02,60.01343,0,12,2,2,1,1,2,0,1
1,49.5,0,0,9,350.25,0,0.03571429,0,0,12,2,2,1,7,0,1,0
1,46.61111,0,0,45,1873.589,0,0.007242234,42.26792,0,12,1,1,3,2,2,0,0
0,0,0,0,11,1712.417,0.01818182,0.03636364,0,0,11,3,2,1,10,2,1,0
0,0,0,0,2,26.5,0,0.05,0,0,12,3,2,1,1,2,1,0
0,0,0,0,19,696.875,0.01052632,0.03508772,0,0,12,1,2,4,2,2,0,0
0,0,3,321,31,916.625,0.006617647,0.0349359,0,0,12,2,2,1,1,2,0,0
0,0,0,0,3,56.5,0.06666667,0.1333333,0,0,11,2,2,3,1,2,0,0
0,0,0,0,10,83.41667,0,0.02222222,0,0,11,1,1,1,2,2,1,0
0,0,0,0,3,255,0,0.06666667,0,0,11,2,5,8,3,2,1,0
1,7.125,6,1043.929,73,3585.178,0.008175105,0.02445161,0,0,11,3,2,5,2,2,0,0
2,26.75,3,49.5,62,2964.651,0.01076923,0.02644444,0,0,12,3,2,1,2,2,0,0
6,88.75,0,0,22,757.375,0.001481481,0.04222222,27.97633,0,11,2,2,1,2,2,0,0
6,190.4167,0,0,78,3913.987,0.005424955,0.006561181,0,0,11,3,2,5,1,2,1,0
0,0,0,0,30,685.75,0,0.03650794,0,0,12,2,2,2,3,2,0,0
0,0,0,0,11,572,0.03636364,0.07272727,0,0,11,1,1,4,3,2,0,0
0,0,0,0,7,112,0.02857143,0.08571429,0,0,11,2,2,1,2,2,0,0
1,12,0,0,11,213,0.05,0.06666667,0,0,11,2,2,4,13,2,1,0
2,18,0,0,12,180.75,0,0.01428571,0,0,11,2,2,1,2,0,0,0
0,0,0,0,34,933.85,0.021875,0.03150568,0,0,11,1,1,1,2,2,1,0
6,137.9167,0,0,92,3163.143,0.001075269,0.0095145,32.22246,0,11,2,2,1,1,2,0,1
8,204.1071,0,0,15,347.7321,0,0.0122807,18.08071,0,11,1,1,1,2,0,0,0
1,585.5,0,0,80,3634.142,0.004320988,0.007864356,26.41114,0,11,3,2,2,2,2,0,1
0,0,2,889.5,30,784.0833,0.025,0.046875,0,0,12,2,2,6,13,2,0,0
7,234.9286,10,902.5,131,6050.883,0.002857143,0.01255756,0,0,12,2,2,1,2,2,0,0
8,335.0636,3,738.0833,36,2228.707,0.005853659,0.01008608,27.79149,0,12,1,1,3,2,0,0,0
4,33,0,0,35,702.9167,0,0.005428571,0,0,12,4,1,1,2,0,0,0
5,72.5,0,0,55,936.1333,0.003571429,0.0202381,23.27552,0,11,2,2,1,2,2,0,1
0,0,0,0,65,2706.595,0,0.02269231,0,0,11,2,2,1,2,0,0,0
8,335.875,2,75.25,18,1494.125,0,0.022,12.60913,0,11,2,2,9,10,2,0,1
0,0,0,0,3,60,0,0.06666667,0,0,12,1,1,7,2,1,0,0
0,0,0,0,4,249,0,0.025,0,0,12,2,4,1,1,2,0,0
0,0,1,0,18,648,0,0.02105263,0,0,11,2,4,1,2,0,0,0
0,0,0,0,9,1178.25,0,0.025,0,0,11,3,2,1,10,2,0,0
2,307.3,0,0,29,2447.3,0,0.01388889,26.25948,0,12,2,2,2,10,2,0,0
0,0,0,0,1,487,0,0.1,0,0,11,1,1,4,10,2,1,0
3,98.5,1,21.25,46,1438.1,0.004255319,0.01780142,27.86366,0,12,3,2,1,2,2,1,0
0,0,0,0,23,533.7,0,0.02153209,0,0,12,1,1,3,2,0,1,0
1,28.25,1,0,10,128.5,0.03055556,0.08511905,0,0,11,3,2,3,6,2,1,0
0,0,0,0,10,316.6,0,0.02222222,0,0,11,2,2,1,10,2,0,0
0,0,0,0,2,0,0,0.2,0,0,11,1,1,1,1,2,0,0
0,0,0,0,32,2180.933,0.00625,0.03229167,0,0,12,4,2,3,1,2,0,0
12,297.2083,0,0,38,778.675,0.004347826,0.02043478,13.2807,0,12,1,1,9,3,2,0,0
0,0,0,0,24,724.7667,0.03055556,0.03779762,0,0,11,3,2,1,3,2,1,0
0,0,1,0,34,1189.054,0.000840336,0.02777778,0,0,11,4,1,6,8,2,0,0
8,213.75,2,45.5,30,2054.842,0,0.001041667,21.96462,0,12,1,1,6,2,0,0,1
0,0,0,0,10,192.75,0.03333333,0.02888889,0,0,12,1,2,3,1,2,1,0
0,0,0,0,2,9,0,0.05,0,0,12,3,2,3,10,0,0,0
1,20,0,0,18,375.5548,0,0.0125,32.31712,0,11,2,2,5,3,2,0,1
10,198.2431,3,276.25,151,4344.92,0.002531646,0.01196589,0,0,12,4,2,4,2,2,0,0
0,0,0,0,2,63.5,0,0.1,0,0,11,2,4,1,1,2,0,0
7,280.2667,0,0,11,329.6833,0,0.02307692,0,0,12,2,2,7,2,2,0,0
0,0,0,0,12,338.75,0,0.03333333,0,0,11,2,4,1,2,2,0,0
4,137,2,5,186,8425.87,0.003403141,0.01572151,0,0,11,2,2,1,2,2,1,0
0,0,0,0,10,109.1667,0,0.01666667,0,0,11,3,2,1,3,2,0,0
0,0,0,0,33,1996.817,0,0.00625,44.06491,0,11,4,2,6,2,2,0,1
0,0,0,0,1,0,0.2,0.2,0,0,12,2,2,2,2,1,0,0
1,26.5,0,0,13,470.5,0,0.01666667,41.42209,0,11,1,1,4,2,0,0,1
0,0,0,0,9,267.75,0,0.02222222,0,0,12,3,2,8,2,0,1,0
0,0,0,0,10,244.6667,0.005,0.065,0,0,12,1,1,1,1,2,0,0
3,19,0,0,120,3013.117,0.001680672,0.007407748,14.18392,0,11,2,5,1,2,2,0,1
4,87.25,0,0,37,1336.208,0.009756098,0.03902439,0,0,11,2,2,1,1,2,0,0
2,34.91667,1,33.5,21,496.4821,0.008695652,0.02512077,0,0,12,3,2,1,2,2,0,0
6,106,0,0,42,1384.197,0,0.004651163,136.938,0,12,8,13,9,20,1,0,1
0,0,0,0,14,404.3393,0,0.03333333,0,0,12,1,8,3,20,2,1,0
1,7,0,0,39,1118.833,0.005405405,0.0190991,0,0,11,2,2,6,13,2,0,0
1,46.5,0,0,22,578.8106,0.00952381,0.04021164,0,0,12,1,1,2,2,2,0,0
0,0,0,0,7,129.25,0,0.03333333,0,0,12,1,1,4,2,0,1,0
0,0,0,0,26,586.85,0.01538462,0.03186813,0,0,12,3,2,1,10,2,0,0
2,75.5,0,0,30,1661.167,0,0.00625,0,0,12,2,2,2,10,0,0,0
1,19,0,0,100,3457.285,0.006122449,0.02823129,0,0,11,2,2,1,2,2,0,0
3,208,0,0,16,1037.819,0.02083333,0.028125,0,0,11,1,1,1,8,2,1,0
7,87.25,4,199.5,87,4984.543,0.00326087,0.02113009,0,0,11,2,2,3,2,2,0,0
0,0,0,0,6,80.5,0.03333333,0.06666667,0,0,11,2,2,3,1,2,0,0
0,0,0,0,9,1591,0.06666667,0.1333333,0,0,12,2,2,3,13,2,0,0
0,0,0,0,6,196.5,0,0.01666667,0,0,11,1,1,7,2,2,0,0
0,0,0,0,12,315.7798,0.01666667,0.025,0,0,11,1,1,9,2,2,1,0
4,54.5,0,0,74,1599.995,0,0.002631579,67.26616,0,12,2,4,6,2,2,0,1
1,10.5,3,264.75,195,10044.76,0.005025126,0.02318022,0,0,12,2,2,1,2,2,0,0
3,32.5,0,0,24,603.25,0,0.01466667,14.57484,0,11,4,2,1,3,2,0,0
0,0,0,0,15,549,0.08,0.1266667,0,0,11,2,10,1,3,2,0,0
0,0,0,0,19,686.5833,0,0.01052632,0,0,12,1,1,5,2,2,1,0
0,0,0,0,1,0,0.2,0.2,0,0,11,3,2,1,13,2,0,0
2,389.5,0,0,8,117.625,0,0.013,0,0,11,1,1,8,2,2,0,0
7,243.747,1,1073,33,4931.199,0.01666667,0.02823513,25.10043,0,11,3,2,2,2,2,0,0
6,60.13636,2,522.1667,83,3708.384,0.002420052,0.01254783,0,0,11,2,2,7,2,2,1,0
10,261.5,1,55.5,122,3411.956,0.01056,0.02987636,0,0,11,2,2,1,13,2,0,1
0,0,3,82.5,9,143.375,0.01666667,0.05555556,0,0,12,3,2,6,2,2,0,0
0,0,0,0,19,194.75,0.005263158,0.03157895,0,0,12,3,2,4,1,2,0,0
9,125.25,0,0,3,119.25,0,0.025,0,0,12,8,13,9,20,1,0,0
1,16.25,0,0,34,456.525,0.006060606,0.03030303,0,0,11,1,1,4,1,2,1,0
0,0,0,0,12,262.9167,0.008333333,0.05555556,0,0,12,1,6,1,2,2,0,0
0,0,0,0,12,250.25,0.05,0.08333333,0,0,12,1,1,1,3,2,1,0
3,49.5,0,0,68,2853.021,0.008823529,0.0128268,0,0,11,1,1,1,3,2,0,0
4,26.75,1,0,20,1029.25,0.02115385,0.03974359,0,0,11,1,1,1,2,2,0,0
15,1535.356,0,0,43,3606.089,0.009770115,0.04395145,0,0,12,2,2,1,1,2,0,0
0,0,0,0,2,24.5,0,0.1,0,0,12,3,2,2,11,1,0,0
0,0,0,0,1,0,0.2,0.2,0,0,12,3,2,1,1,1,0,0
0,0,2,19,22,2267.833,0,0.04166667,0,0,11,2,2,1,1,2,0,0
3,14,0,0,3,18,0,0.04,0,0,12,2,4,3,8,1,0,0
2,113.5,0,0,37,1344.34,0,0.005405405,11.77909,0,12,2,2,3,2,0,0,1
0,0,0,0,55,2415.417,0,0.01981132,0,0,11,2,2,3,11,2,1,0
1,70.5,0,0,28,1398.938,0.01428571,0.01626984,17.46396,0,11,3,2,3,1,2,0,0
9,279.5,0,0,14,313.5833,0,0.01052632,0,0,11,1,1,1,2,0,0,0
2,26.75,0,0,103,2546.857,0.01492063,0.02522336,0,0,11,3,2,1,1,2,0,0
0,0,0,0,4,163.5,0,0.025,0,0,11,3,6,2,2,2,0,0
2,62.5,0,0,43,1253.176,0,0.01468254,41.53706,0,11,3,2,9,2,2,0,0
0,0,0,0,26,938.5833,0.007692308,0.02179487,0,0,12,2,2,6,1,2,0,0
1,57.5,0,0,23,914.3333,0,0.008695652,23.18305,0,12,4,5,1,8,0,1,1
2,33.5,0,0,23,833.6696,0.009090909,0.01294766,29.38287,0,12,2,2,1,2,2,0,1
4,32.75,0,0,13,704,0,0.02428571,76.79037,0,12,2,2,1,2,2,0,1
0,0,1,22,81,2253.8,0.01146341,0.01587518,0,0,11,3,2,1,2,2,1,1
8,46.875,3,10,111,5358.375,0,0.01195767,10.21771,0,11,2,2,1,11,2,0,1
7,120.375,0,0,17,446.3833,0,0.008333333,0,0,12,2,2,7,2,0,0,0
7,119.5667,0,0,25,499.6083,0.004166667,0.03333333,0,0,11,1,1,1,8,2,0,0
3,37,0,0,21,1231.5,0,0.016,0,0,11,2,4,9,8,0,1,1
0,0,0,0,1,0,0.2,0.2,0,0,11,8,6,1,6,2,0,0
3,258,2,34.625,25,1364.812,0.02976191,0.03571429,3.186935,0,12,1,1,3,10,2,1,0
1,6,0,0,18,339.75,0,0.00625,0,0,11,1,1,5,2,2,0,0
0,0,0,0,8,362.75,0.025,0.075,0,0,11,2,5,3,8,2,0,0
4,190.5,3,575,30,2375.083,0,0.01111111,34.79014,0,12,2,2,3,2,0,0,1
0,0,0,0,19,577.5417,0,0.01176471,90.92852,0,11,2,2,1,2,2,0,1
0,0,0,0,22,1483.8,0,0.01446281,0,0,12,4,1,1,2,2,0,0
0,0,0,0,23,943.25,0.008695652,0.04637681,0,0,11,1,1,3,3,2,0,0
11,281.3333,0,0,41,1167.95,0,0.01134752,7.90738,0,11,1,1,3,2,0,1,1
4,94.25,3,79.5,77,3719.644,0.002469136,0.01068462,14.96949,0,11,3,2,3,3,2,0,1
3,81.33333,1,32.5,17,733.5,0,0.002631579,0,0,12,2,7,9,10,2,1,0
0,0,0,0,2,63.5,0,0.1,0,0,11,1,1,1,3,2,0,0
4,252,1,56.5,42,947.3577,0.004347826,0.01729469,0,0,11,1,1,7,8,2,1,0
6,71.375,0,0,73,2335.633,0,0.0125,2.515916,0,11,2,2,7,11,2,0,1
4,26,0,0,22,1671.375,0.01833333,0.04055556,0,0,11,2,2,3,8,2,0,0
0,0,0,0,32,1109.083,0.00125,0.019375,0,0,12,2,2,1,2,2,1,0
0,0,0,0,11,225.5,0.01818182,0.05454545,0,0,11,2,5,4,11,2,0,0
0,0,0,0,23,662.5,0,0.01304348,0,0,11,2,2,6,2,0,1,1
3,64.5,0,0,17,269.6833,0,0.003703704,0,0,11,2,2,1,2,2,0,0
1,6,0,0,15,293,0.02142857,0.02619048,0,0,11,2,2,7,1,2,0,0
2,40.25,0,0,23,766.25,0.008333333,0.025,24.07952,0,12,1,1,2,8,2,1,1
1,11,1,10,74,3487.125,0.002739726,0.009519461,0,0,11,3,2,4,3,2,1,0
4,70.4,1,645.5,82,11257.11,0.005574913,0.01940174,0,0,11,2,5,1,2,2,1,0
0,0,0,0,9,89,0,0.05555556,0,0,11,2,2,9,1,2,1,0
0,0,0,0,48,755.175,0.000472813,0.02631206,13.18501,0,12,2,2,4,10,2,0,1
0,0,0,0,2,100,0,0.1,0,0,11,2,2,3,3,2,1,0
0,0,0,0,1,0,0.2,0.2,0,0,11,1,2,7,10,2,0,0
0,0,0,0,42,1265.893,0.02825397,0.02856387,0,0,12,3,2,2,13,2,1,0
0,0,0,0,3,81.75,0,0.03333333,0,0,12,3,2,3,6,2,0,0
1,14,0,0,7,170.75,0,0.025,0,0,11,1,1,1,2,0,0,0
10,247.75,0,0,27,1182.417,0.01774194,0.03855607,7.994904,0,12,2,2,4,6,2,0,1
4,68.75,0,0,23,585.65,0,0.008695652,0,0,12,8,1,1,2,0,1,0
8,145.1,6,2166.5,14,1805.425,0,0.03113834,10.90023,0,12,4,5,1,2,2,0,0
5,148.5,1,25.5,36,2590.017,0,0.02095455,19.29866,0,12,1,1,1,1,2,0,0
8,102,0,0,9,374,0.01538462,0.03589744,0,0,12,3,2,3,2,2,1,0
0,0,0,0,46,3346.042,0,0.01884058,0,0,11,2,2,3,2,2,1,1
0,0,0,0,68,1212.442,0.002898551,0.01438127,64.41616,0,11,4,1,1,1,2,0,0
0,0,0,0,12,429,0,0.01666667,0,0,11,1,1,3,8,2,0,0
11,1284.338,3,303.625,96,2478.071,0.007355769,0.01814402,0,0,12,1,1,3,2,2,0,0
7,360.75,0,0,264,10497.15,0.00295026,0.01282554,8.83351,0,11,2,2,3,2,2,0,0
2,149.5,0,0,6,326,0,0.01428571,0,0,12,1,1,1,2,0,0,1
7,177.25,0,0,13,297.8333,0,0.02142857,0,0,11,1,2,3,2,0,1,0
2,26,0,0,38,1689.708,0.0125,0.0295,0,0,11,2,2,1,13,2,0,0
6,65.25,0,0,21,829.3333,0,0.008333333,0,0,11,2,5,4,1,2,1,0
1,29.5,0,0,26,1659.867,0.008,0.016,21.81921,0,11,2,5,2,1,2,0,1
1,59.5,0,0,39,650.8333,0,0.003070175,0,0,11,1,2,1,11,2,1,1
12,244.25,0,0,110,4006.359,0.01,0.03049687,11.10333,0,11,2,7,1,1,2,0,0
0,0,0,0,30,1285.167,0.002758621,0.0226601,0,0,11,3,3,1,8,2,1,0
2,56.5,1,28.75,42,1753.083,0,0.007301587,4.596751,0,11,4,1,9,8,2,1,1
0,0,0,0,12,1952.75,0.03333333,0.06833333,0,0,11,2,4,8,1,2,0,0
0,0,0,0,6,83.5,0,0.06666667,0,0,11,1,1,3,10,2,0,0
0,0,0,0,20,1194.75,0,0.02631579,0,0,11,2,2,1,8,2,1,1
0,0,0,0,10,235.5,0,0.01333333,0,0,11,3,2,6,1,2,0,0
0,0,0,0,91,2631.473,0.002747253,0.02332112,0,0,11,2,2,1,2,2,0,0
3,77.83333,0,0,26,812.1048,0.02142857,0.03809524,0,0,11,1,2,3,2,2,0,0
0,0,0,0,10,422.5,0,0.02,0,0,11,3,2,5,10,2,0,0
1,68.5,0,0,11,372.8167,0,0.03636364,54.7663,0,12,1,1,1,2,2,0,1
5,229.3333,4,115.25,28,1474.53,0,0.005429293,0,0,11,1,1,1,2,2,0,0
0,0,0,0,48,832.0833,0.03847826,0.06478261,0,0,12,3,2,1,3,2,0,0
4,60.08333,0,0,24,1204.417,0.007692308,0.02692308,46.62802,0,12,2,2,6,6,2,0,0
0,0,0,0,2,58,0,0.1,0,0,11,2,2,2,6,2,1,0
4,252.5,0,0,13,930.0536,0,0.02708333,0,0,11,1,1,3,3,2,0,0
0,0,0,0,8,190.1591,0.05625,0.05535714,0,0,12,1,1,7,3,2,0,0
4,45.83333,0,0,70,1692.257,0,0.01455556,0,0,11,2,2,1,2,2,0,0
0,0,0,0,7,178.25,0.02857143,0.05714286,0,0,12,2,10,6,3,2,0,0
0,0,0,0,79,2663.583,0.002531646,0.01708861,0,0,11,2,2,1,1,2,1,1
10,218.4028,0,0,27,897.7837,0.006060606,0.0198052,48.92856,0,12,2,2,1,3,2,0,0
0,0,0,0,40,3998.333,0.002439024,0.04186992,0,0,11,4,2,4,1,2,0,0
0,0,0,0,3,18,0.1,0.1111111,0,0,11,3,2,2,13,2,0,0
3,67.75,0,0,2,19.25,0.04,0.05333333,0,0,12,1,1,3,20,0,0,1
0,0,0,0,2,15,0,0.1,0,0,12,1,1,1,10,2,0,0
9,141.75,2,310.5,9,123.5,0,0.01764706,0,0,12,1,1,1,2,2,0,0
0,0,0,0,1,0,0.2,0.2,0,0,11,1,1,6,2,2,0,0
8,203.4167,0,0,116,3505.088,0,0.009314826,62.83958,0,11,2,2,1,6,2,0,1
8,109.5714,0,0,374,12499.38,0.00198939,0.01078246,6.420746,0,11,2,2,2,2,2,1,0
2,9,4,31,401,12433.22,0.006577408,0.02232261,0,0,11,2,2,1,2,2,0,1
4,100.75,0,0,11,221.375,0,0.01538462,0,0,11,2,2,3,2,0,1,0
0,0,0,0,96,5947.971,0.0125,0.02833333,0,0,11,2,2,1,1,2,1,1
0,0,0,0,5,134.5,0.04,0.024,0,0,11,3,2,9,3,2,1,0
2,53.5,0,0,85,4478.699,0.002352941,0.01620588,0,0,11,2,2,1,2,2,0,1
0,0,2,26,90,4875.609,0.01978022,0.04479618,0,0,11,2,2,7,1,2,0,1
3,101.6429,0,0,137,3978.626,0.001449275,0.004746377,81.75846,0,12,2,10,3,1,2,0,0
3,48.5,0,0,10,138.1667,0,0.01538462,0,0,11,2,2,1,2,0,1,0
0,0,0,0,7,66.5,0.05714286,0.1142857,0,0,11,2,2,3,13,2,0,0
1,26.5,0,0,6,110,0.06666667,0.1,0,0,11,3,2,1,2,2,0,1
0,0,0,0,1,0,0.2,0.2,0,0,12,2,2,1,13,2,0,0
0,0,2,7,16,794.5417,0.01568627,0.07156863,0,0,12,1,1,3,2,2,0,0
0,0,0,0,40,2426.267,0.004878049,0.02296748,0,0,11,2,2,2,11,2,0,0
11,188.8333,3,27,64,4829.625,0.004054054,0.01719434,48.60624,0,11,1,1,1,3,2,0,1
2,15,0,0,35,1776.083,0,0.01142857,0,0,12,2,2,4,1,2,0,0
2,7,0,0,7,98.55,0.05,0.05833333,0,0,11,3,2,3,11,2,1,0
0,0,0,0,4,66,0,0.025,0,0,12,2,2,4,2,2,0,0
7,105.375,0,0,48,1268.117,0.0229021,0.02778846,0,0,11,1,1,8,1,2,1,0
2,157,0,0,5,85.5,0,0.025,0,0,12,2,4,6,2,0,0,1
3,68.33333,0,0,39,1263.865,0.007906977,0.02572167,14.94379,0,11,3,2,1,2,2,0,1
7,95.75,0,0,41,1164.202,0.004545455,0.01060606,27.07847,0,12,3,2,5,1,2,1,1
0,0,0,0,14,599.5833,0,0.01632653,0,0,11,2,2,1,20,2,0,0
1,0,4,154.8333,224,5209.958,0.008311643,0.021845,0,0,11,1,2,3,2,2,0,1
0,0,0,0,21,1005.833,0.009090909,0.03939394,0,0,12,2,2,2,2,2,0,0
12,1028.833,1,3,155,6794.735,0.002469136,0.0155267,3.72653,0,11,2,2,1,2,2,0,1
4,43,0,0,66,2544.054,0,0.0159204,62.40576,0,11,4,1,2,2,2,0,0
0,0,0,0,7,56.625,0.02857143,0.06666667,0,0,12,3,2,1,20,2,0,0
0,0,0,0,1,0,0.2,0.2,0,0,11,7,1,1,3,2,0,0
8,279.25,2,1652,43,1717.74,0,0.01847222,18.07802,0,12,3,2,5,2,2,0,1
10,302.0833,0,0,81,1778.663,0,0.002857143,16.43785,0,11,1,1,1,8,0,1,0
0,0,0,0,33,1246.708,0.03030303,0.05698653,0,0,12,3,2,1,2,2,0,0
0,0,0,0,13,342.9202,0,0.01179487,0,0,11,3,2,3,2,0,1,0
8,121.425,3,273.5,100,2565.797,0.001869159,0.01207165,0,0,11,2,2,7,13,2,1,0
0,0,0,0,29,488.4091,0.01428571,0.02173913,0,0,11,1,8,1,11,0,0,1
0,0,0,0,9,148.3333,0.06666667,0.08888889,0,0,12,2,2,3,2,2,0,0
6,81.75,0,0,152,4838.294,0.003046557,0.02252352,0.7895918,0,11,2,2,2,2,2,1,0
1,7,4,364.9167,248,7445.957,0.004316069,0.01573562,1.266659,0,11,2,2,1,2,2,0,1
0,0,1,14,119,2763.011,0.005367232,0.007566642,0,0,11,3,2,3,13,2,1,0
6,191,1,26.5,37,1874.842,0.009302326,0.01007752,0,0,11,2,2,4,3,2,0,0
0,0,0,0,22,493,0,0.00952381,55.56968,0,11,4,1,9,8,2,1,1
1,0,0,0,25,293.4167,0,0.01346154,0,0,11,3,2,3,10,2,1,0
13,123.875,0,0,87,2903.764,0.00625,0.01528021,1.773369,0,12,2,2,3,2,2,0,0
7,191,0,0,237,8956.098,0.003094233,0.01210971,0,0,11,2,2,1,2,2,0,0
0,0,0,0,13,182.25,0.04615385,0.07692308,0,0,12,2,2,1,1,2,0,0
1,206,2,69.5,65,1140.792,0,0.02070707,6.641911,0,11,2,2,4,2,2,0,1
0,0,2,8,27,723.7667,0.01149425,0.01638752,0,0,11,1,1,1,2,2,1,0
0,0,1,0,10,1584.25,0.02,0.05,0,0,12,2,2,1,8,2,0,0
0,0,0,0,23,723,0.01587302,0.0260771,0,0,12,3,2,2,13,2,0,0
5,262.1212,1,0,117,7468.86,0.01290019,0.02094813,3.014026,0,11,3,2,1,2,2,0,0
1,17.75,0,0,22,610.975,0.03181818,0.07272727,0,0,11,1,1,1,2,2,0,0
2,21,0,0,11,276.5,0,0.01538462,0,0,11,2,2,7,2,2,0,0
0,0,0,0,6,47.25,0,0.03333333,0,0,12,2,5,1,1,2,0,0
0,0,0,0,1,0.5,0,0.06666667,0,0,12,2,2,4,13,2,0,0
0,0,0,0,11,431.1667,0,0.004545455,0,0,11,1,1,1,2,2,0,0
0,0,2,19.5,48,1249.75,0.008333333,0.02046131,0,0,12,2,2,1,2,2,0,0
0,0,0,0,16,242.75,0,0.004910714,0,0,11,1,8,2,11,2,1,0
0,0,0,0,22,366.75,0.01818182,0.04090909,0,0,11,2,2,6,1,2,0,0
0,0,0,0,7,182.5,0.08571429,0.07619048,0,0,11,3,2,3,13,2,0,0
11,88.375,1,0,81,3230.547,0,0.01786232,15.38433,0,11,1,1,7,2,2,0,1
0,0,0,0,19,1195.375,0.004210526,0.03609023,0,0,11,2,2,4,13,2,0,0
3,69.8,0,0,81,7514.79,0.003821138,0.02188347,0,0,11,2,2,1,2,2,0,0
10,720.5,2,88.725,220,10580.34,0.004767742,0.02214092,0,0,11,2,2,1,1,2,0,0
5,112.25,0,0,55,1170.711,0.006779661,0.004699538,0,0,11,3,2,1,2,0,1,0
3,50,5,248.75,39,1034.312,0.01304348,0.01782609,0,0,12,1,1,1,2,2,0,0
2,40.41667,0,0,33,1477.735,0,0.01897059,9.694154,0,12,2,2,4,1,2,1,0
0,0,2,18,1,0,0.06666667,0.1333333,0,0,11,1,1,1,2,2,0,0
11,449.75,0,0,52,1786.11,0,0.01711864,40.65671,0,11,1,1,1,2,2,0,0
0,0,0,0,2,1787.5,0.1,0.15,0,0,11,3,2,3,13,2,0,0
0,0,0,0,1,0,0.2,0.2,0,0,12,8,13,9,20,1,0,0
8,117.5,0,0,8,104.5,0,0.01666667,0,0,11,1,1,2,2,2,1,1
4,107.75,0,0,15,369.05,0.005555556,0.02936508,0,0,11,3,2,8,1,2,0,0
2,98,0,0,29,1407.375,0,0.006666667,39.59436,0,12,2,2,4,1,2,1,1
5,172.8493,0,0,33,2002.814,0,0.02956657,18.13388,0,11,2,2,1,11,2,0,0
0,0,2,75.5,109,4008.578,0.003003003,0.01899841,0,0,11,2,2,1,2,2,0,1
0,0,2,183,16,866.4167,0,0.004444444,0,0,11,4,1,3,3,2,1,0
0,0,0,0,9,436,0,0.02222222,0,0,11,2,2,3,2,2,0,0
0,0,0,0,24,381.25,0.0125,0.0625,0,0,11,2,2,1,11,0,1,0
1,18.25,0,0,82,2796.317,0.005185185,0.01958474,0,0,11,2,2,1,6,2,0,0
0,0,0,0,222,8068.742,0.008325792,0.02329814,4.789723,0,11,2,2,2,1,2,1,0
0,0,0,0,8,160.25,0.0125,0.075,0,0,11,3,2,1,6,2,0,0
2,229.5,0,0,31,1909.232,0.0125,0.034375,17.1525,0,12,2,2,3,8,2,0,1
9,186.5,3,138.75,76,2002.231,0.0025,0.02333333,0,0,11,2,2,1,1,2,0,0
0,0,0,0,15,1677.179,0.02666667,0.06044444,0,0,11,3,2,4,2,2,1,0
5,98.35,0,0,279,9485.375,0.003113824,0.01856189,0.6517818,0,11,2,2,1,2,2,1,0
9,162.4912,0,0,32,1162.797,0,0.02017544,47.99567,0,11,1,2,1,8,2,0,1
16,164.925,5,66.875,64,1899.599,0.01096491,0.02994988,83.78651,0,11,3,2,1,3,2,1,0
1,28.5,0,0,21,1089.625,0.01,0.03333333,0,0,11,2,2,1,20,2,0,0
3,171.75,3,264.1,49,1435.772,0.01509434,0.01357919,0,0,11,1,1,1,2,2,0,0
18,514.075,4,67.5,178,6630.479,0.003645833,0.01080507,0,0,11,3,2,1,8,2,0,1
1,12,1,11,74,6194.852,0.01554054,0.03215261,0,0,11,2,2,9,13,2,0,0
6,172.125,0,0,122,2767.366,0.000533333,0.004071111,39.7525,0,12,4,1,1,2,2,0,0
0,0,2,148.5,72,2271.554,0.002702703,0.0179054,0,0,12,2,2,1,2,2,0,0
0,0,0,0,5,325.1667,0,0.056,0,0,11,1,1,3,3,2,0,0
4,30.75,0,0,47,1477.395,0.004166667,0.02152778,0,0,11,1,5,1,2,2,0,0
0,0,0,0,2,56.5,0,0.05,0,0,11,8,2,1,3,2,0,0
1,15,0,0,18,343.8333,0,0.0125,38.33994,0,12,2,13,9,20,0,0,1
2,255,0,0,10,173.4333,0.03,0.02571429,0,0,12,3,2,1,1,2,1,0
0,0,0,0,47,1697.058,0.004347826,0.01956522,1.990789,0,12,2,2,7,1,2,0,0
9,344,0,0,22,1860.25,0,0.01309524,12.94439,0,12,2,2,7,1,2,0,1
